date,state,positive,negative,pending,hospitalizedCurrently,hospitalizedCumulative,inIcuCurrently,inIcuCumulative,onVentilatorCurrently,onVentilatorCumulative,recovered,hash,dateChecked,death,hospitalized,total,totalTestResults,posNeg,fips,deathIncrease,hospitalizedIncrease,negativeIncrease,positiveIncrease,totalTestResultsIncrease
20200401,OK,719,1248,,,219,,,,,,ac29d7657881eeb536d49135e22894a8e669ba86,2020-04-01T20:00:00Z,30,219,1967,1967,1967,40,7,42,19,154,173
20200401,OR,690,13136,,132,154,,,40,40,,c37eb024e65c3469e098cccb5acb7c4e54ced2df,2020-04-01T20:00:00Z,18,154,13826,13826,13826,41,0,0,0,0,0
20200401,PA,5805,42427,,,620,,,,,,575ea7e224d4f1f6797bed8fe0a7902daad3ffab,2020-04-01T20:00:00Z,74,620,48232,48232,48232,42,11,106,4782,962,5744
20200401,PR,286,1409,897,,,,,,,,ae0129f382eb5f04d790633ebc4cfb9e7e00f89a,2020-04-01T20:00:00Z,11,,2592,1695,1695,72,3,0,214,47,261
20200401,RI,566,3831,,60,60,14,14,6,6,35,4a3df6b45504443ee54b0f0fa2910b3a13ffea72,2020-04-01T20:00:00Z,10,60,4397,4397,4397,44,2,1,355,78,433
20200401,SC,1293,5033,,,349,,,,,,a321818d113ea1e8063433667ca10f117f264d11,2020-04-01T20:00:00Z,26,349,6326,6326,6326,45,4,90,417,210,627
20200401,SD,129,3903,0,,12,,,,,51,321e6948f2b0f05bf9e515252aed1d4ec4873a57,2020-04-01T20:00:00Z,2,12,4032,4032,4032,46,1,0,294,21,315
20200401,TN,2683,29769,,,200,,,,,137,9e9bb3593287cbf3b938263422d21dba45a771e1,2020-04-01T20:00:00Z,24,200,32452,32452,32452,47,1,25,4648,444,5092
20200401,TX,3997,43860,,,196,,,,,38,d7eee4ced63cacacb4fa81132e1bc4fa3884f105,2020-04-01T20:00:00Z,58,196,47857,47857,47857,48,17,0,4134,731,4865
20200401,UT,1012,20155,,,91,,,,,,3060e79ad1d88a94c41b61754e101f096b677716,2020-04-01T20:00:00Z,7,91,21167,21167,21167,49,2,18,2529,125,2654
20200401,VA,1484,13860,,,305,,145,,108,,3978f9b311c4141c1b8cab5ace841ef8bff698d3,2020-04-01T20:00:00Z,34,305,15344,15344,15344,51,7,140,1709,234,1943
20200401,VI,30,126,24,,,,,,,21,a7b58dc10565c19782a05701feaed42d38a8fb8e,2020-04-01T20:00:00Z,,,180,156,156,78,0,0,0,0,0
20200401,VT,321,4174,,30,45,,,,,15,09d62e8a97e7673d2cb199f97cefebe931639672,2020-04-01T20:00:00Z,16,45,4495,4495,4495,50,3,9,217,28,245
20200401,WA,5634,60566,,,254,,,,,,d6cb23f0dc40421b2d167caba2408a74cfcaf9a1,2020-04-01T20:00:00Z,224,254,66200,66200,66200,53,29,0,0,738,738
20200401,WI,1550,18819,,,398,,,,,,3a304dc1edaaf3c59465b033f7b4aa76ad3dec32,2020-04-01T20:00:00Z,24,398,20369,20369,20369,55,8,61,1444,199,1643
20200401,WV,191,4384,,,1,,,,,,264082faaa6983c76d88bf13c4444943677bfd72,2020-04-01T20:00:00Z,1,1,4575,4575,4575,54,0,0,403,29,432
20200401,WY,130,2218,,,18,,,,,31,a5690ff900709e2e51e09c47b186c26c6bb7d126,2020-04-01T20:00:00Z,0,18,2348,2348,2348,56,0,1,219,21,240
20200331,AK,119,3594,,,7,,,,,,5ec8d7c9ede0e8d30b6f7b63be047ac0ead0b49b,2020-03-31T20:00:00Z,3,7,3713,3713,3713,02,0,0,54,5,59
20200331,AL,981,6298,,,,,,,,,42eecba7755e229592355c2a117a0c76245f655a,2020-03-31T20:00:00Z,13,,7279,7279,7279,01,7,0,604,122,726
20200331,AR,523,5959,,64,64,,,23,23,35,579d8a2bcc21e0e9cf9532993a99b66989dade11,2020-03-31T20:00:00Z,8,64,6482,6482,6482,05,1,2,697,50,747
20200331,AS,,3,2,,,,,,,,097ecd19aff7932c01ea48277887ef648419f0f0,2020-03-31T20:00:00Z,0,,5,3,3,60,0,0,3,0,3
20200331,AZ,1289,18082,,,78,,30,,,,7a61f6c2f0d045bd7450398a13971715a698bf8d,2020-03-31T20:00:00Z,24,78,19371,19371,19371,04,4,0,2480,132,2612
20200331,CA,7482,21772,57400,1617,1617,657,657,,,,8aa120a4c2d14e4da8b37e1148edb1eec68c9797,2020-03-31T20:00:00Z,153,1617,86654,29254,29254,06,20,185,1223,1035,2258
20200331,CO,2627,12737,,,414,,,,,,94036534fc5ae0cbc3e63e2576bdb553dda374c1,2020-03-31T20:00:00Z,51,414,15364,15364,15364,08,0,0,0,0,0
20200331,CT,3128,13029,,608,608,,,,,,cc7f9b9641974587a09bd4816bc59a78cd471641,2020-03-31T20:00:00Z,69,608,16157,16157,16157,09,33,91,1000,557,1557
20200331,DC,495,3262,2,,,,,,,121,5434bf0aabd9cdefb5f6ade62555f66bf0231f65,2020-03-31T20:00:00Z,9,,3759,3757,3757,11,0,0,580,94,674
20200331,DE,319,3696,,57,64,,,,,22,0c6d62603ac04630bbfa9dc6e129f4f9d58307d5,2020-03-31T20:00:00Z,10,64,4015,4015,4015,10,4,19,1480,55,1535
20200331,FL,6338,54285,1163,,823,,,,,,c0d094c60a3352b108e4b759b45b066bd56cc068,2020-03-31T20:00:00Z,77,823,61786,60623,60623,12,14,171,6060,865,6925
20200331,GA,3929,12252,,,833,,,,,,59e2183e84ee35f0e1c3432ef7380d6b2ba4f740,2020-03-31T20:00:00Z,111,833,16181,16181,16181,13,24,126,2337,1120,3457
20200331,GU,69,371,,,19,,2,,,7,3592ef9cb9ff6a6178a943e49a6230b4a9354c22,2020-03-31T20:00:00Z,2,19,440,440,440,66,1,0,19,11,30
20200331,HI,204,8471,,,12,,6,,,49,4d30701207b8dc7fd11ca7d5b0c51d7d607377c7,2020-03-31T20:00:00Z,0,12,8675,8675,8675,15,0,0,646,29,675
20200331,IA,497,6888,,61,94,,,,,33,4ec1acfc172943306bb03e7153d7f1958591191d,2020-03-31T20:00:00Z,7,94,7385,7385,7385,19,1,20,726,73,799
20200331,ID,415,5297,,,45,,6,,,,6f7851470fbaf9166e84cbeb782d870ec1bbb384,2020-03-31T20:00:00Z,7,45,5712,5712,5712,16,1,6,901,105,1006
20200331,IL,5994,29231,,,,,,,,,979983c53f3fef1cf573ae3a61de7f9166197b17,2020-03-31T20:00:00Z,99,,35225,35225,35225,17,26,0,3842,937,4779
20200331,IN,2159,11214,,,,,,,,,76b4fbd00067fbb532bb2d0c63800ffa814d75c9,2020-03-31T20:00:00Z,49,,13373,13373,13373,18,14,0,1342,373,1715
20200331,KS,428,4996,,,79,,,,,,12716e5b136e60836429eab2bb08477c7ca6d529,2020-03-31T20:00:00Z,9,79,5424,5424,5424,20,1,13,442,60,502
20200331,KY,480,6330,,,,,,,,,37e85814eaa2e8744faaf12a5995d3a1d5958614,2020-03-31T20:00:00Z,11,,6810,6810,6810,21,2,0,751,41,792
20200331,LA,5237,33730,,,1355,,,,438,,9afe3b0050bd01d1928766a6d12d65c23f10d0b9,2020-03-31T20:00:00Z,239,1355,38967,38967,38967,22,54,170,3722,1212,4934
20200331,MA,6620,40315,,,562,,,,,,b113daa2aa839e30f1f3605f00483292aa39a60e,2020-03-31T20:00:00Z,89,562,46935,46935,46935,25,33,109,3274,868,4142
20200331,MD,1660,14868,,,429,,,,,,d7bfec3c323983994ff111c9de7dc7addc251550,2020-03-31T20:00:00Z,18,429,16528,16528,16528,24,3,76,1552,247,1799
20200331,ME,303,6088,,,57,,,,,68,9a8dc48e67c43030905fcae8d51b29844ca227ad,2020-03-31T20:00:00Z,5,57,6391,6391,6391,23,2,8,2694,28,2722
20200331,MI,7615,11893,,,,,,,,,9c0cc8c0bb411d253f820471b33fd6f20fc98c35,2020-03-31T20:00:00Z,259,,19508,19508,19508,26,75,0,0,1117,1117
20200331,MN,629,19151,,56,112,26,26,,,,cb5ae95ed3bb94c2e6a93343b3be56544a28c7e0,2020-03-31T20:00:00Z,12,112,19780,19780,19780,27,2,20,905,53,958
20200331,MO,1327,14614,,,,,,,,,4fc56f79bf2224a97947093ebb74ae8bf0a5c36f,2020-03-31T20:00:00Z,14,,15941,15941,15941,29,1,0,1410,296,1706
20200331,MP,2,,,,,,,,,,ffa5f54a292f871515c1817ce333527b48f76d79,2020-03-31T20:00:00Z,,,2,2,2,69,0,0,0,0,0
20200331,MS,937,3537,,,211,,,,,,b44e85184d9a95e733dd5b77766d46986a09876a,2020-03-31T20:00:00Z,20,211,4474,4474,4474,28,4,16,548,90,638
20200331,MT,184,4234,,,14,,,,,,501a4ed165fe9f891b45ef2af4b82b23f264ef3a,2020-03-31T20:00:00Z,4,14,4418,4418,4418,30,0,4,273,13,286
20200331,NC,1498,21608,,157,157,,,,,,00f281d116a1250c3ca125211efd13eea4b844cd,2020-03-31T20:00:00Z,8,157,23106,23106,23106,37,2,20,2051,191,2242
20200331,ND,126,4131,,21,21,,,,,30,7baa9d453487d33dfb1af22bce4b3801654e1289,2020-03-31T20:00:00Z,3,21,4257,4257,4257,38,1,2,403,17,420
20200331,NE,172,2931,8,,,,,,,,b3674a50a3d04771860eca37b3917ee82b88fbba,2020-03-31T20:00:00Z,3,,3111,3103,3103,31,1,0,347,27,374
20200331,NH,314,5413,65,45,45,,,,,,80a5062cdd7103af585452431f416aca04bafd34,2020-03-31T20:00:00Z,3,45,5792,5727,5727,33,0,0,27,0,27
20200331,NJ,18696,27077,,,,,,,,,f358cd5dac93690b31a9d665dcb3fb4b046eca97,2020-03-31T20:00:00Z,267,,45773,45773,45773,34,69,0,1853,2060,3913
20200331,NM,281,12246,,22,22,,,,,26,f9d7697d0d8c2f7b650b831591b1a36a35481630,2020-03-31T20:00:00Z,4,22,12527,12527,12527,35,2,0,1304,44,1348
20200331,NV,1113,10681,,,,,,,,,75bc5c5fe829f18065e4706cf35ef2994fb69f7b,2020-03-31T20:00:00Z,17,,11794,11794,11794,32,2,0,474,105,579
20200331,NY,75795,129391,,10929,15904,2710,2710,,,4975,a3afdea93fae4daf8073978749d736d46e9134c6,2020-03-31T20:00:00Z,1550,15904,205186,205186,205186,36,332,2183,9420,9298,18718
20200331,OH,2199,26992,,387,585,,198,,,,2b80954e16b24e4b7d7e8599a71763c1081a8715,2020-03-31T20:00:00Z,55,585,29191,29191,29191,39,16,110,1650,266,1916
20200331,OK,565,1229,,,177,,,,,,7644495f3049f57946f6ac8b36f1eb1ffc6b7991,2020-03-31T20:00:00Z,23,177,1794,1794,1794,40,6,24,22,84,106
20200331,OR,690,13136,,132,154,,,40,40,,e44596521fd7149cd51b2feacaf8439e95aa4e5d,2020-03-31T20:00:00Z,18,154,13826,13826,13826,41,2,14,859,84,943
20200331,PA,4843,37645,,,514,,,,,,f2ddb226108bf8650a4c9d6b6394ff9083e3adbc,2020-03-31T20:00:00Z,63,514,42488,42488,42488,42,14,128,3868,756,4624
20200331,PR,239,1195,854,,,,,,,,78117516d9037f5282375c81906d6c029a53bf68,2020-03-31T20:00:00Z,8,,2288,1434,1434,72,2,0,264,65,329
20200331,RI,488,3476,,59,59,9,9,6,6,35,2fd78f73348d718301c48a71cd60267dac78171d,2020-03-31T20:00:00Z,8,59,3964,3964,3964,44,4,18,289,80,369
20200331,SC,1083,4616,,,259,,,,,,34a657bc2def360f99f18a1a872eae0f3b37583b,2020-03-31T20:00:00Z,22,259,5699,5699,5699,45,4,130,456,158,614
20200331,SD,108,3609,0,,12,,,,,44,1dfa391214d591fb4af733f72b7006016c4f3309,2020-03-31T20:00:00Z,1,12,3717,3717,3717,46,0,12,131,7,138
20200331,TN,2239,25121,,,175,,,,,121,8b236550ae5ec5e539ddcd63854658d0193987d2,2020-03-31T20:00:00Z,23,175,27360,27360,27360,47,10,27,3651,405,4056
20200331,TX,3266,39726,,,196,,,,,38,49880c7d533574ad29d17299ae133096cba20a3c,2020-03-31T20:00:00Z,41,196,42992,42992,42992,48,7,196,6723,389,7112
20200331,UT,887,17626,,,73,,,,,,df48bc20a6b94395ef809b6483a81ac976f07c72,2020-03-31T20:00:00Z,5,73,18513,18513,18513,49,1,73,2429,81,2510
20200331,VA,1250,12151,,,165,,,,,,94c6ced5cbd2d7474ef25844e4f1c69d185328b8,2020-03-31T20:00:00Z,27,165,13401,13401,13401,51,2,29,1133,230,1363
20200331,VI,30,126,24,,,,,,,21,aa85d4eb0661c567f1f2843ad6583c65fa67411e,2020-03-31T20:00:00Z,,,180,156,156,78,0,0,0,0,0
20200331,VT,293,3957,,21,36,,,,,15,f7ff1c5b387b478086752b2ba379a2aaab0bf9fd,2020-03-31T20:00:00Z,13,36,4250,4250,4250,50,1,18,283,37,320
20200331,WA,4896,60566,,,254,,,,,,215fd829abdd735dea112aded7893ab62d5310ac,2020-03-31T20:00:00Z,195,254,65462,65462,65462,53,0,0,0,0,0
20200331,WI,1351,17375,,,337,,,,,,5743ca4c966b5e5a927d00d404c31fbb7cc91341,2020-03-31T20:00:00Z,16,337,18726,18726,18726,55,2,337,1519,130,1649
20200331,WV,162,3981,,,1,,,,,,8e2d2b08f0436cdcaf61239f004ddbef807c2a89,2020-03-31T20:00:00Z,1,1,4143,4143,4143,54,0,0,997,36,1033
20200331,WY,109,1999,,,17,,,,,26,56481c095ddf7e629ed8e0a3c0eedf3ce33180f7,2020-03-31T20:00:00Z,0,17,2108,2108,2108,56,0,0,159,15,174
20200330,AK,114,3540,,,7,,,,,,98553897a21c05aeec18d5391001f5bdb25eb44e,2020-03-30T20:00:00Z,3,7,3654,3654,3654,02,1,1,308,12,320
20200330,AL,859,5694,,,,,,,,,4552863c924f79edb83615e6b3642696b80a83cf,2020-03-30T20:00:00Z,6,,6553,6553,6553,01,2,0,1510,53,1563
20200330,AR,473,5262,,62,62,,,21,21,29,3c184f4aba9e9753d9d8adff46e6c2fd7fc68e8b,2020-03-30T20:00:00Z,7,62,5735,5735,5735,05,1,14,2235,47,2282
20200330,AS,,,,,,,,,,,016909ef598616403b32e8c8d61b26a0498b9bfb,2020-03-30T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200330,AZ,1157,15602,,,78,,30,,,,7fed0e7f482053630e42fe6cde50397bc8aaeaac,2020-03-30T20:00:00Z,20,78,16759,16759,16759,04,3,0,2649,238,2887
20200330,CA,6447,20549,64400,1432,1432,597,597,,,,b2fd37c8b374d544e8f30c2b619be88799980737,2020-03-30T20:00:00Z,133,1432,91396,26996,26996,06,10,398,0,739,739
20200330,CO,2627,12737,,,414,,,,,,2f09674b8bfb4f141d2ef246cfc410dd972a1efc,2020-03-30T20:00:00Z,51,414,15364,15364,15364,08,7,140,1522,566,2088
20200330,CT,2571,12029,,517,517,,,,,,d485d42512127c98051f824a384ea55685212a39,2020-03-30T20:00:00Z,36,517,14600,14600,14600,09,2,113,2122,578,2700
20200330,DC,401,2682,2,,,,,193,193,106,205441388fb26e9e101a1729a00f90b6fed41b9e,2020-03-30T20:00:00Z,9,,3085,3083,3083,11,4,0,213,59,272
20200330,DE,264,2216,,,45,,,,,9,96d1a7c87a7e6d01c91b8cf45208e49aadb24052,2020-03-30T20:00:00Z,6,45,2480,2480,2480,10,0,12,2180,32,2212
20200330,FL,5473,48225,,,652,,,,,,9a3e8154ce0eca0c63b55151a437a020a79406e3,2020-03-30T20:00:00Z,63,652,53698,53698,53698,12,7,58,9155,1227,10382
20200330,GA,2809,9915,,,707,,,,,,25ceba85ecebfa065b3994c5a0511a721902a2a5,2020-03-30T20:00:00Z,87,707,12724,12724,12724,13,7,41,2,158,160
20200330,GU,58,352,,,19,,2,,,7,d2640f3728eb4a2a7553d55f91bb60da8a48a22e,2020-03-30T20:00:00Z,1,19,410,410,410,66,0,4,18,2,20
20200330,HI,175,7825,,,12,,,,,,5271e2e0f52052db062df51a0b598436a1516733,2020-03-30T20:00:00Z,0,12,8000,8000,8000,15,0,0,976,24,1000
20200330,IA,424,6162,,51,74,,,,,23,bb8559f53afd6bd1498d5d61c82adc745f314b7d,2020-03-30T20:00:00Z,6,74,6586,6586,6586,19,2,6,1149,88,1237
20200330,ID,310,4396,,,39,,,,,,7199499861b27b9737de62f8b6fcccfd09b03ad8,2020-03-30T20:00:00Z,6,39,4706,4706,4706,16,1,3,375,49,424
20200330,IL,5057,25389,,,,,,,,,49eda929cdc14ecc7beeaffc5a03863b651175f5,2020-03-30T20:00:00Z,73,,30446,30446,30446,17,8,0,2223,461,2684
20200330,IN,1786,9872,,,,,,,,,1eb08f6c84c1646c1611f46dfcb77c86a50479fc,2020-03-30T20:00:00Z,35,,11658,11658,11658,18,3,0,1556,272,1828
20200330,KS,368,4554,,,66,,,,,,740551d80bb24aabc7ddbc519fc876c31ec53920,2020-03-30T20:00:00Z,8,66,4922,4922,4922,20,2,11,360,49,409
20200330,KY,439,5579,,,,,,,,,e683db18146f3c70866e5138f7c84f76f04bc09a,2020-03-30T20:00:00Z,9,,6018,6018,6018,21,0,0,432,45,477
20200330,LA,4025,30008,,,1185,,,,385,,83cdef3008fd6d32b51fc602cee4e1df98d1e7e0,2020-03-30T20:00:00Z,185,1185,34033,34033,34033,22,34,58,5677,485,6162
20200330,MA,5752,37041,,,453,,,,,,559b7707f9c7203da0ea8c07a2bfc9577d331c97,2020-03-30T20:00:00Z,56,453,42793,42793,42793,25,8,54,2930,797,3727
20200330,MD,1413,13316,,,353,,,,,,ea51bd505bfb1c35306ee4e4b22abdad5d2820d8,2020-03-30T20:00:00Z,15,353,14729,14729,14729,24,5,76,962,174,1136
20200330,ME,275,3394,,,49,,,,,41,fe7606d23c550ea474d64f9540019641a5da2680,2020-03-30T20:00:00Z,3,49,3669,3669,3669,23,0,49,0,22,22
20200330,MI,6498,11893,,,,,,,,,1f7c04934f736a642fad67de889c8616b7d6c0bf,2020-03-30T20:00:00Z,184,,18391,18391,18391,26,52,0,0,1012,1012
20200330,MN,576,18246,,56,92,24,24,,,,f4fd6f4736f788b58399563a48e0a4a14c120ff4,2020-03-30T20:00:00Z,10,92,18822,18822,18822,27,1,17,1092,73,1165
20200330,MO,1031,13204,,,,,,,,,932b312edc6f1709cc6feaa4afd9e492c17be555,2020-03-30T20:00:00Z,13,,14235,14235,14235,29,3,0,1657,193,1850
20200330,MP,2,,,,,,,,,,330007cfa03e74e1da2c74b8b75a41f075ed1f10,2020-03-30T20:00:00Z,,,2,2,2,69,0,0,0,0,0
20200330,MS,847,2989,,,195,,,,,,306cc9d00ab15c39bbba409f447156bbece99bfe,2020-03-30T20:00:00Z,16,195,3836,3836,3836,28,2,-40,429,89,518
20200330,MT,171,3961,,,10,,,,,,3fd12c2881fd187e82754915f87b299c0bdafcef,2020-03-30T20:00:00Z,4,10,4132,4132,4132,30,3,2,-182,17,-165
20200330,NC,1307,19557,,137,137,,,,,,5551d7943af1b24215d118be796d0d507f3ebc57,2020-03-30T20:00:00Z,6,137,20864,20864,20864,37,2,46,1652,267,1919
20200330,ND,109,3728,,,19,,,,,19,68a3b5338b8b1424629db87b97ecbd0c347d7317,2020-03-30T20:00:00Z,2,19,3837,3837,3837,38,1,2,373,11,384
20200330,NE,145,2584,5,,,,,,,,088432e8d55e51cb7eaba7eba13d364259f8842c,2020-03-30T20:00:00Z,2,,2734,2729,2729,31,0,0,616,37,653
20200330,NH,314,5386,144,,45,,,,,,09deb0331b52dd98962c90342290df5b9d20b889,2020-03-30T20:00:00Z,3,45,5844,5700,5700,33,1,12,862,100,962
20200330,NJ,16636,25224,,,,,,,,,0d0e43bb75f7d3018b323178e9b3ff278f6f6451,2020-03-30T20:00:00Z,198,,41860,41860,41860,34,37,0,3008,3250,6258
20200330,NM,237,10942,,22,22,,,,,26,e5c401be427ed6426e5369712551d5d1918261be,2020-03-30T20:00:00Z,2,22,11179,11179,11179,35,0,3,173,0,173
20200330,NV,1008,10207,,,,,,,,,34628b797fa0cbc9196833ea89dc685929e71e86,2020-03-30T20:00:00Z,15,,11215,11215,11215,32,1,0,1795,270,2065
20200330,NY,66497,119971,,9517,13721,2352,2352,,,4204,a749060bc47c2573b505c13198673b348ed3cc2b,2020-03-30T20:00:00Z,1218,13721,186468,186468,186468,36,253,1646,7124,6984,14108
20200330,OH,1933,25342,,312,475,,163,,,,4919c330ab80341299bf33ea25f67dd58a96dd17,2020-03-30T20:00:00Z,39,475,27275,27275,27275,39,10,72,6330,280,6610
20200330,OK,481,1207,,,153,,,,,,b3b3a86a6005e6bb134a5072898bce9dfe1e5b69,2020-03-30T20:00:00Z,17,153,1688,1688,1688,40,1,13,2,52,54
20200330,OR,606,12277,,,140,,,39,39,,c543299db7bd820697dd1e52f379790ec57de15a,2020-03-30T20:00:00Z,16,140,12883,12883,12883,41,3,11,1399,58,1457
20200330,PA,4087,33777,,,386,,,,,,cac05153a6de7331306734979416c0bbbca4be85,2020-03-30T20:00:00Z,49,386,37864,37864,37864,42,11,33,3716,693,4409
20200330,PR,174,931,794,,,,,,,,fd89d6c3b101b8f486f201f326442d416bfd4a2d,2020-03-30T20:00:00Z,6,,1899,1105,1105,72,1,0,90,47,137
20200330,RI,408,3187,,41,41,9,9,6,6,,0b793432db85ade06b16b6eff37fd1791b7c17e3,2020-03-30T20:00:00Z,4,41,3595,3595,3595,44,1,6,646,114,760
20200330,SC,925,4160,,,129,,,,,,ceb9937dd126bead37bfbbd92bde9286cf955c64,2020-03-30T20:00:00Z,18,129,5085,5085,5085,45,2,0,1145,151,1296
20200330,SD,101,3478,0,,,,,,,34,0bb03d9210c26f22f5301e7d3d05499e38494ffb,2020-03-30T20:00:00Z,1,,3579,3579,3579,46,0,0,351,11,362
20200330,TN,1834,21470,,,148,,,,,,ec22bf9d70375a31624ca8e4f9483a01aac06b52,2020-03-30T20:00:00Z,13,148,23304,23304,23304,47,6,15,2433,297,2730
20200330,TX,2877,33003,,,,,,,,38,97f0dea6f50c349bb0a5bb31afde8cf9ad5ffcf8,2020-03-30T20:00:00Z,34,,35880,35880,35880,48,0,0,9795,325,10120
20200330,UT,806,15197,,,,,,,,,9c05aaa04b932a442629dc78d9f4015fc3648184,2020-03-30T20:00:00Z,4,,16003,16003,16003,49,2,0,1923,87,2010
20200330,VA,1020,11018,,,136,,,,,,1b814b67e1fc83c5f9fdc2e3ca2dc1e7d1fa66d7,2020-03-30T20:00:00Z,25,136,12038,12038,12038,51,3,24,1299,130,1429
20200330,VI,30,126,24,,,,,,,,b32a1c0cf911b225e766bdbf0fd0890dc047acdc,2020-03-30T20:00:00Z,,,180,156,156,78,0,0,3,7,10
20200330,VT,256,3674,,,18,,,,,,707ea7e30f8939272fe9b6691b379a0385237953,2020-03-30T20:00:00Z,12,18,3930,3930,3930,50,0,0,208,21,229
20200330,WA,4896,60566,,,254,,,,,,c734382e8a516a0f55f370aacda4ac92b877649e,2020-03-30T20:00:00Z,195,254,65462,65462,65462,53,6,0,5670,586,6256
20200330,WI,1221,15856,,,,,,,,,23dce446b3a30d5d3dda0c1c88c909196d75aaab,2020-03-30T20:00:00Z,14,,17077,17077,17077,55,1,0,-694,109,-585
20200330,WV,126,2984,0,,1,,,,,,ce4f1662c7da92e2834a2a7b3bfdc61882f80794,2020-03-30T20:00:00Z,1,1,3110,3110,3110,54,1,0,279,13,292
20200330,WY,94,1840,,,17,,,,,24,d063fc044d9f24bbc91ef6e673e1bc6e0a0b4e4b,2020-03-30T20:00:00Z,0,17,1934,1934,1934,56,0,2,286,8,294
20200329,AK,102,3232,,,6,,,,,,422bc4f921be7a7ead06e6f738314ef1911a8407,2020-03-29T20:00:00Z,2,6,3334,3334,3334,02,0,1,396,17,413
20200329,AL,806,4184,,,,,,,,,0c2a7ece10172b9bd60b53579fd6d9a53f5e9f03,2020-03-29T20:00:00Z,4,,4990,4990,4990,01,1,0,0,110,110
20200329,AR,426,3027,,43,48,,,16,17,28,34c885db5e28ed0dc59208f0e776c0286c2fa829,2020-03-29T20:00:00Z,6,48,3453,3453,3453,05,1,0,89,22,111
20200329,AS,,,,,,,,,,,b71912eee827fe10f806cb56123974239fa7b3d5,2020-03-29T20:00:00Z,0,,0,0,0,60,0,0,0,0,0
20200329,AZ,919,12953,,,78,,30,,,,030af14227822ea13853568cdf2a79a864fc73d6,2020-03-29T20:00:00Z,17,78,13872,13872,13872,04,2,78,5498,46,5544
20200329,CA,5708,20549,64400,1034,1034,410,410,,,,1b6fd0782f7e0f6178ea2f83a468c5d2471cc0d7,2020-03-29T20:00:00Z,123,1034,90657,26257,26257,06,22,0,0,1065,1065
20200329,CO,2061,11215,,,274,,,,,,73715d6db63053b6e3b672daf90f74bd2164eef6,2020-03-29T20:00:00Z,44,274,13276,13276,13276,08,13,35,1273,327,1600
20200329,CT,1993,9907,,,404,,,,,,81670eca1c3cba6fb7e9c07bec78ea6eeba53e4e,2020-03-29T20:00:00Z,34,404,11900,11900,11900,09,7,231,2798,702,3500
20200329,DC,342,2469,1,,,,,,,66,4781282de2140f0f63dcd581d9f45c684bf3fb32,2020-03-29T20:00:00Z,5,,2812,2811,2811,11,1,0,258,38,296
20200329,DE,232,36,,,33,,,,,9,c92dc538f521b9753e53d7600d9a0cae7139c5e2,2020-03-29T20:00:00Z,6,33,268,268,268,10,3,2,0,18,18
20200329,FL,4246,39070,,,594,,,,,,39553e3ec095e3143e776031465d2e90ade6c787,2020-03-29T20:00:00Z,56,594,43316,43316,43316,12,2,68,3704,483,4187
20200329,GA,2651,9913,,,666,,,,,,8fd5124a5d60c405bdada62747c232a41e2f9111,2020-03-29T20:00:00Z,80,666,12564,12564,12564,13,11,49,1228,285,1513
20200329,GU,56,334,,,15,,,,,7,0417959b80faa4e19e23394dc15fa6c86141ae14,2020-03-29T20:00:00Z,1,15,390,390,390,66,0,0,35,1,36
20200329,HI,151,6849,,,12,,,,,,e16154eb5a92633be81dcdfe29bdc2d0b9e5c59a,2020-03-29T20:00:00Z,0,12,7000,7000,7000,15,0,4,2492,31,2523
20200329,IA,336,5013,,51,68,,,,,17,0390f1a7c97c62a24050e5d9ebac698026cb1467,2020-03-29T20:00:00Z,4,68,5349,5349,5349,19,1,7,638,38,676
20200329,ID,261,4021,,,36,,,,,,8979502556f020e81fc4c2989d1a752bf6e3068d,2020-03-29T20:00:00Z,5,36,4282,4282,4282,16,1,11,679,31,710
20200329,IL,4596,23166,,,,,,,,,bd7639325f1e033630241a08bc0e4cfebae48436,2020-03-29T20:00:00Z,65,,27762,27762,27762,17,18,0,1166,1105,2271
20200329,IN,1514,8316,,,,,,,,,7218f7ee5dcf63b69f6d3a8be6ab8404ecd588c4,2020-03-29T20:00:00Z,32,,9830,9830,9830,18,1,0,1141,282,1423
20200329,KS,319,4194,,,55,,,,,,5bcb9dae92d0bbe8c3b18551ded266dd24876d38,2020-03-29T20:00:00Z,6,55,4513,4513,4513,20,1,28,523,58,581
20200329,KY,394,5147,,,,,,,,,466fb0bcb56c8e91014554ef6a8818029299ecfd,2020-03-29T20:00:00Z,9,,5541,5541,5541,21,1,0,326,92,418
20200329,LA,3540,24331,,,1127,,,,380,,c7306243e89fb0a9690d4531ca9ba00b354540bd,2020-03-29T20:00:00Z,151,1127,27871,27871,27871,22,14,200,2485,225,2710
20200329,MA,4955,34111,,,399,,,,,,1de5b22e00296e1b0a1fea40b858c4f6d2eeb1b0,2020-03-29T20:00:00Z,48,399,39066,39066,39066,25,4,49,3319,698,4017
20200329,MD,1239,12354,,,277,,,,,,43e502f79bd427c342c79c2281412b86f1c174e1,2020-03-29T20:00:00Z,10,277,13593,13593,13593,24,5,51,838,247,1085
20200329,ME,253,3394,,,,,,,,41,1f1feafef96ccfc55b84c7fc1ec38625fc276029,2020-03-29T20:00:00Z,3,,3647,3647,3647,23,2,0,0,42,42
